Date,Open,High,Low,Close,Adj Close,Volume,Target
2022-02-16,262.589996,265.820007,255.520004,265.109985,264.732422,73267600,245.070007
2022-02-17,256.299988,257.850006,241.649994,245.070007,244.720993,81059500,236.419998
2022-02-18,246.679993,249.860001,231.0,236.419998,236.083313,76125500,233.899994
2022-02-22,230.350006,240.639999,230.0,233.899994,233.566895,63342200,223.869995
2022-02-23,238.020004,241.550003,223.009995,223.869995,223.551178,56651100,237.479996
2022-02-24,210.149994,238.0,208.899994,237.479996,237.1418,73580100,241.570007
2022-02-25,237.210007,242.169998,233.809998,241.570007,241.225937,52886600,243.850006
2022-02-28,239.919998,246.649994,237.070007,243.850006,243.502731,47731900,234.770004
2022-03-01,242.910004,243.770004,231.320007,234.770004,234.435638,41205600,242.199997
2022-03-02,237.559998,244.089996,234.149994,242.199997,241.896271,38964200,237.139999
2022-03-03,242.619995,243.259995,234.690002,237.139999,236.842636,36509500,229.360001
2022-03-04,233.839996,236.800003,224.820007,229.360001,229.072372,43141500,213.520004
2022-03-07,228.169998,230.330002,213.300003,213.520004,213.252228,45082100,215.139999
2022-03-08,213.089996,223.729996,206.5,215.139999,214.870178,55746700,230.139999
2022-03-09,223.869995,232.199997,222.470001,230.139999,229.85141,49274200,226.580002
2022-03-10,225.309998,227.880005,218.820007,226.580002,226.295868,42806600,221.0
2022-03-11,230.220001,231.449997,220.460007,221.0,220.722839,36720900,213.300003
2022-03-14,218.690002,222.619995,211.589996,213.300003,213.032532,38535400,229.729996
2022-03-15,215.179993,230.380005,213.220001,229.729996,229.441895,49199600,244.960007
2022-03-16,235.0,245.970001,231.720001,244.960007,244.652847,67142200,247.660004
2022-03-17,241.199997,248.419998,239.059998,247.660004,247.349442,47194100,264.529999
2022-03-18,247.990005,265.690002,246.240005,264.529999,264.198273,73071900,267.339996
2022-03-21,265.070007,271.519989,259.670013,267.339996,267.004761,59172700,265.23999
2022-03-22,267.269989,272.380005,260.720001,265.23999,264.907379,54700700,256.339996
2022-03-23,261.26001,266.119995,255.75,256.339996,256.018555,50212000,281.5
2022-03-24,261.660004,283.200012,259.070007,281.5,281.147003,87737900,276.920013
2022-03-25,278.859985,283.579987,272.709991,276.920013,276.572754,57901600,282.190002
2022-03-28,277.559998,282.5,272.059998,282.190002,281.836151,42549400,286.559998
2022-03-29,286.950012,289.459991,279.799988,286.559998,286.200653,48898400,276.899994
2022-03-30,283.040009,284.959991,275.029999,276.899994,276.552795,46348700,272.859985
2022-03-31,277.820007,282.480011,272.700012,272.859985,272.517792,52344000,267.119995
2022-04-01,273.75,274.959991,262.670013,267.119995,266.785034,51723500,273.600006
2022-04-04,267.279999,275.579987,266.130005,273.600006,273.256897,39712000,259.309998
2022-04-05,272.540009,273.190002,258.200012,259.309998,258.984833,43661500,244.070007
2022-04-06,249.339996,253.0,240.029999,244.070007,243.763962,70383300,242.080002
2022-04-07,244.410004,247.220001,234.779999,242.080002,241.776428,55799200,231.190002
2022-04-08,239.169998,239.229996,230.619995,231.190002,230.900085,52478100,219.169998
2022-04-11,222.139999,223.199997,216.600006,219.169998,218.895172,57520700,215.039993
2022-04-12,225.369995,227.25,212.820007,215.039993,214.77034,66225800,222.029999
2022-04-13,217.279999,225.0,214.550003,222.029999,221.751572,51694300,212.580002
2022-04-14,225.050003,227.770004,211.630005,212.580002,212.313416,56909700,217.830002
2022-04-18,212.0,220.880005,210.789993,217.830002,217.556839,52570100,221.979996
2022-04-19,217.199997,223.729996,213.139999,221.979996,221.70163,51278100,214.820007
2022-04-20,225.169998,226.699997,212.0,214.820007,214.550613,46897400,201.830002
2022-04-21,217.089996,223.919998,200.0,201.830002,201.576904,65620900,195.149994
2022-04-22,203.029999,204.860001,195.0,195.149994,194.905273,62471300,199.020004
2022-04-25,192.020004,199.449997,190.960007,199.020004,198.770432,64156600,187.880005
2022-04-26,197.179993,197.880005,186.699997,187.880005,187.644409,65314300,184.149994
2022-04-27,185.979996,191.669998,182.899994,184.149994,183.919067,49946000,197.820007
2022-04-28,189.669998,200.369995,184.899994,197.820007,197.571945,57032700,185.470001
2022-04-29,194.020004,201.279999,185.169998,185.470001,185.237427,50043500,195.330002
2022-05-02,185.410004,195.740005,183.910004,195.330002,195.085037,57204900,196.020004
2022-05-03,194.0,198.25,191.330002,196.020004,195.774185,47575100,203.339996
2022-05-04,199.229996,204.0,187.509995,203.339996,203.085007,64885500,188.440002
2022-05-05,198.669998,199.25,185.0,188.440002,188.203674,62633100,186.75
2022-05-06,187.360001,195.119995,179.899994,186.75,186.515823,63329700,169.5
2022-05-09,180.339996,182.550003,168.270004,169.5,169.287445,64445500,175.949997
2022-05-10,176.889999,181.979996,170.25,175.949997,175.729355,76147400,166.300003
2022-05-11,173.470001,177.529999,165.679993,166.300003,166.091446,67016700,161.75
2022-05-12,162.190002,167.880005,155.669998,161.75,161.547165,70872800,177.059998
2022-05-13,167.880005,179.279999,165.929993,177.059998,176.837967,67043700,172.639999
2022-05-16,175.089996,177.880005,171.059998,172.639999,172.423508,52144600,181.770004
2022-05-17,180.740005,183.710007,176.339996,181.770004,181.542053,58583000,169.380005
2022-05-18,177.050003,181.179993,168.639999,169.380005,169.167603,54516100,171.240005
2022-05-19,169.369995,176.869995,167.339996,171.240005,171.025253,62131000,166.940002
2022-05-20,173.320007,174.100006,157.550003,166.940002,166.730667,73910500,168.979996
2022-05-23,162.740005,169.149994,161.789993,168.979996,168.768082,63988900,161.539993
2022-05-24,165.100006,165.970001,157.800003,161.539993,161.337418,58855000,169.75
2022-05-25,160.199997,171.110001,160.0,169.75,169.537125,78113200,178.509995
2022-05-26,160.360001,180.919998,160.220001,178.509995,178.286148,99657500,188.110001
2022-05-27,181.860001,188.809998,181.0,188.110001,187.8741,73837900,186.720001
2022-05-31,189.800003,192.0,183.5,186.720001,186.48587,66410000,183.199997
2022-06-01,187.240005,190.529999,181.220001,183.199997,182.970261,54451400,195.919998
2022-06-02,182.919998,196.190002,181.979996,195.919998,195.674286,64865600,187.199997
2022-06-03,190.820007,193.320007,185.220001,187.199997,186.965225,59877900,187.860001
2022-06-06,191.389999,193.369995,185.639999,187.860001,187.62442,42240600,189.259995
2022-06-07,184.720001,190.0,181.880005,189.259995,189.022659,38891400,186.479996
2022-06-08,187.990005,191.800003,185.350006,186.479996,186.285507,36325200,180.479996
2022-06-09,184.809998,189.330002,180.410004,180.479996,180.291779,39557400,169.740005
2022-06-10,176.0,176.970001,168.690002,169.740005,169.562988,46524800,156.470001
2022-06-13,160.0,163.119995,156.059998,156.470001,156.306824,60415300,158.360001
2022-06-14,157.309998,160.660004,154.119995,158.360001,158.19487,46968000,165.270004
2022-06-15,160.949997,168.679993,159.259995,165.270004,165.097626,56393600,156.009995
2022-06-16,158.600006,159.419998,154.009995,156.009995,155.847305,54574900,158.800003
2022-06-17,156.479996,159.949997,153.279999,158.800003,158.634369,63033400,165.660004
2022-06-21,164.75,170.080002,164.070007,165.660004,165.487228,48308900,163.600006
2022-06-22,162.259995,166.619995,161.800003,163.600006,163.429398,43713500,162.25
2022-06-23,165.190002,165.850006,158.529999,162.25,162.080795,46368000,171.259995
2022-06-24,165.0,171.399994,163.100006,171.259995,171.081406,47215300,168.690002
2022-06-27,173.119995,173.300003,166.259995,168.690002,168.514099,42796800,159.820007
2022-06-28,169.0,172.020004,159.449997,159.820007,159.653351,46114900,155.419998
2022-06-29,158.139999,158.199997,151.699997,155.419998,155.257935,48235200,151.589996
2022-06-30,153.610001,155.669998,148.619995,151.589996,151.4319,68607000,145.229996
2022-07-01,148.990005,150.630005,143.919998,145.229996,145.078552,57761000,149.639999
2022-07-05,141.75,149.710007,140.550003,149.639999,149.483948,65139700,151.300003
2022-07-06,150.100006,153.190002,147.889999,151.300003,151.142227,52906600,158.580002
2022-07-07,154.559998,159.449997,153.889999,158.580002,158.414627,49290300,158.380005
2022-07-08,154.300003,160.369995,153.889999,158.380005,158.214859,46797200,151.520004
2022-07-11,155.259995,155.270004,150.380005,151.520004,151.361984,43732100,150.820007
2022-07-12,152.679993,154.309998,148.770004,150.820007,150.66272,45848300,151.639999
2022-07-13,145.899994,153.75,144.649994,151.639999,151.481857,52191800,153.720001
2022-07-14,151.080002,154.729996,147.279999,153.720001,153.559692,45623500,157.619995
2022-07-15,156.589996,157.820007,154.449997,157.619995,157.455612,38593500,161.009995
2022-07-18,163.020004,168.970001,160.020004,161.009995,160.842087,67051700,169.919998
2022-07-19,164.860001,171.100006,161.720001,169.919998,169.742783,70236600,178.070007
2022-07-20,169.470001,179.330002,168.009995,178.070007,177.884277,76053800,180.5
2022-07-21,178.850006,181.440002,175.449997,180.5,180.311768,55704900,173.190002
2022-07-22,178.929993,179.669998,171.369995,173.190002,173.009384,53667100,170.240005
2022-07-25,170.190002,171.240005,166.490005,170.240005,170.062485,48074800,165.330002
2022-07-26,168.889999,169.190002,164.779999,165.330002,165.157578,39786500,177.899994
2022-07-27,170.320007,179.360001,169.130005,177.899994,177.714462,56977600,179.839996
2022-07-28,179.75,181.399994,174.399994,179.839996,179.652451,47464600,181.630005
2022-07-29,178.130005,182.440002,176.919998,181.630005,181.440582,43546000,184.410004
2022-08-01,181.820007,188.460007,179.899994,184.410004,184.217682,47646900,185.259995
2022-08-02,181.220001,189.380005,180.919998,185.259995,185.066788,48952700,188.929993
2022-08-03,181.839996,189.679993,181.369995,188.929993,188.732986,41814600,192.149994
2022-08-04,188.490005,192.740005,187.600006,192.149994,191.9496,40965200,189.889999
2022-08-05,188.100006,192.289993,186.660004,189.889999,189.691956,38606800,177.929993
2022-08-08,175.020004,182.389999,172.419998,177.929993,177.744431,98185900,170.860001
2022-08-09,172.520004,174.470001,167.240005,170.860001,170.681808,66826300,180.970001
2022-08-10,176.979996,181.179993,173.169998,180.970001,180.781281,59742200,179.419998
2022-08-11,181.309998,187.070007,178.759995,179.419998,179.232895,50932700,187.089996
2022-08-12,181.600006,187.179993,179.529999,187.089996,186.894897,47809400,190.320007
2022-08-15,187.009995,191.639999,186.130005,190.320007,190.121521,45766600,188.789993
2022-08-16,189.199997,191.419998,185.009995,188.789993,188.593094,45124000,183.350006
2022-08-17,185.229996,186.880005,181.449997,183.350006,183.158783,44679900,187.729996
2022-08-18,183.009995,188.649994,181.830002,187.729996,187.53421,41544700,178.490005
2022-08-19,184.059998,185.199997,177.699997,178.490005,178.303848,44158800,170.339996
2022-08-22,174.899994,175.580002,169.660004,170.339996,170.162369,40959300,171.809998
2022-08-23,169.889999,174.649994,169.699997,171.809998,171.630829,36998600,172.220001
2022-08-24,170.119995,174.059998,168.949997,172.220001,172.04039,52266100,179.130005
2022-08-25,168.440002,179.470001,168.330002,179.130005,178.943207,77069100,162.600006
2022-08-26,178.570007,179.240005,162.369995,162.600006,162.43045,76912700,158.009995
2022-08-29,160.199997,163.380005,157.669998,158.009995,157.845215,49613200,154.679993
2022-08-30,159.600006,160.389999,151.820007,154.679993,154.518692,53018100,150.940002
2022-08-31,153.839996,155.399994,149.589996,150.940002,150.782593,57371000,139.369995
2022-09-01,142.089996,143.800003,132.699997,139.369995,139.22464,117886500,136.470001
2022-09-02,141.0,141.710007,135.910004,136.470001,136.327682,74315700,134.649994
2022-09-06,137.309998,137.789993,133.509995,134.649994,134.509583,53575100,137.139999
2022-09-07,135.630005,138.380005,133.460007,137.139999,137.037689,51265700,139.899994
2022-09-08,134.589996,140.080002,133.690002,139.899994,139.795624,62487300,143.869995
2022-09-09,141.570007,144.740005,141.259995,143.869995,143.76268,48661200,145.050003
2022-09-12,143.690002,145.470001,141.979996,145.050003,144.941788,48415900,131.309998
2022-09-13,138.020004,139.220001,130.990005,131.309998,131.212051,71495600,131.279999
2022-09-14,132.539993,132.899994,129.130005,131.279999,131.182068,58850700,129.289993
2022-09-15,130.149994,132.330002,127.900002,129.289993,129.193527,52362500,131.979996
2022-09-16,127.419998,132.119995,126.169998,131.979996,131.881546,67075100,133.820007
2022-09-19,130.119995,134.630005,130.100006,133.820007,133.720184,56968500,131.759995
2022-09-20,132.149994,134.830002,130.570007,131.759995,131.661697,52481800,132.610001
2022-09-21,132.130005,140.309998,131.100006,132.610001,132.511063,80767900,125.610001
2022-09-22,130.699997,131.490005,124.279999,125.610001,125.516289,75916200,125.160004
2022-09-23,124.199997,126.110001,122.57,125.160004,125.066628,66330900,122.279999
2022-09-26,124.910004,126.589996,122.139999,122.279999,122.188774,54734300,124.129997
2022-09-27,125.07,127.360001,122.580002,124.129997,124.037392,55385400,127.360001
2022-09-28,124.099998,128.229996,123.540001,127.360001,127.264977,54241400,122.199997
2022-09-29,124.480003,125.0,119.459999,122.199997,122.108826,53276300,121.389999
2022-09-30,120.870003,126.330002,120.75,121.389999,121.299431,56563800,125.120003
2022-10-03,123.470001,126.779999,121.050003,125.120003,125.026649,54747800,131.669998
2022-10-04,128.789993,132.199997,128.789993,131.669998,131.571762,58418200,132.089996
2022-10-05,129.110001,133.210007,126.209999,132.089996,131.99144,50713100,131.300003
2022-10-06,132.199997,136.559998,131.029999,131.300003,131.202057,64415700,120.760002
2022-10-07,125.050003,126.699997,120.220001,120.760002,120.669922,67247800,116.699997
2022-10-10,120.370003,121.239998,114.080002,116.699997,116.612938,69869900,115.860001
2022-10-11,115.610001,118.459999,112.830002,115.860001,115.773567,66748200,115.0
2022-10-12,115.790001,117.349998,113.449997,115.0,114.914207,49259000,119.599998
2022-10-13,109.709999,120.779999,108.129997,119.599998,119.510765,85010300,112.269997
2022-10-14,120.57,121.110001,112.040001,112.269997,112.186234,71343200,118.879997
2022-10-17,115.18,119.480003,115.169998,118.879997,118.791313,58077400,119.669998
2022-10-18,123.440002,124.919998,116.18,119.669998,119.580711,65936200,120.510002
2022-10-19,118.790001,123.5,118.339996,120.510002,120.420105,52313100,121.940002
2022-10-20,121.129997,127.690002,121.050003,121.940002,121.849037,65239800,124.660004
2022-10-21,120.980003,124.980003,118.870003,124.660004,124.567009,60949400,125.989998
2022-10-24,125.080002,127.099998,120.639999,125.989998,125.896004,51745700,132.610001
2022-10-25,126.940002,133.0,126.639999,132.610001,132.511063,50548200,128.960007
2022-10-26,128.690002,133.880005,127.080002,128.960007,128.8638,53295300,131.759995
2022-10-27,136.300003,138.380005,131.220001,131.759995,131.661697,58311300,138.339996
2022-10-28,131.039993,138.5,130.610001,138.339996,138.236771,52104000,134.970001
2022-10-31,137.779999,138.380005,132.970001,134.970001,134.869308,48634100,135.429993
2022-11-01,138.110001,139.25,135.190002,135.429993,135.328964,43281700,132.190002
2022-11-02,138.5,142.100006,132.110001,132.190002,132.091385,67262800,134.210007
2022-11-03,130.429993,137.809998,129.559998,134.210007,134.109879,50006500,141.559998
2022-11-04,139.860001,142.289993,136.970001,141.559998,141.454391,61257600,143.009995
2022-11-07,142.279999,144.119995,139.539993,143.009995,142.90329,41006100,146.020004
2022-11-08,148.009995,148.910004,142.160004,146.020004,145.911072,59529200,137.759995
2022-11-09,141.619995,142.110001,137.589996,137.759995,137.657227,45441400,157.5
2022-11-10,148.0,157.729996,145.470001,157.5,157.382492,70081900,163.270004
2022-11-11,158.070007,163.889999,154.820007,163.270004,163.148193,65548700,162.949997
2022-11-14,162.179993,165.399994,159.220001,162.949997,162.82843,52785200,166.660004
2022-11-15,167.220001,169.979996,163.820007,166.660004,166.535675,54587600,159.100006
2022-11-16,161.619995,163.619995,158.729996,159.100006,158.981277,64954700,156.770004
2022-11-17,157.149994,162.660004,155.350006,156.770004,156.65303,71089400,154.089996
2022-11-18,159.660004,160.020004,151.199997,154.089996,153.975021,49207200,153.169998
2022-11-21,151.470001,154.770004,150.800003,153.169998,153.055725,40473900,160.380005
2022-11-22,153.279999,160.580002,151.220001,160.380005,160.260361,47286600,165.190002
2022-11-23,160.979996,165.270004,160.479996,165.190002,165.066772,42724100,162.699997
2022-11-25,163.179993,164.869995,161.720001,162.699997,162.578613,16793400,158.270004
2022-11-28,160.259995,163.570007,157.25,158.270004,158.151932,30374100,156.389999
2022-11-29,158.270004,159.320007,155.199997,156.389999,156.273346,29838400,169.229996
2022-11-30,156.970001,169.300003,155.970001,169.229996,169.147018,56529800,171.350006
2022-12-01,169.990005,172.649994,166.350006,171.350006,171.265961,47097700,168.759995
2022-12-02,166.589996,169.330002,164.449997,168.759995,168.677231,37138900,166.100006
2022-12-05,166.789993,169.949997,164.720001,166.100006,166.018555,35225500,159.869995
2022-12-06,165.300003,165.729996,158.190002,159.869995,159.791595,35269400,161.199997
2022-12-07,157.720001,161.860001,156.669998,161.199997,161.120941,37238800,171.690002
2022-12-08,162.729996,171.789993,159.589996,171.690002,171.605789,51545600,170.009995
2022-12-09,171.600006,175.830002,169.75,170.009995,169.926636,46533800,175.350006
2022-12-12,170.369995,175.380005,167.970001,175.350006,175.264023,45732800,180.720001
2022-12-13,185.309998,187.899994,177.110001,180.720001,180.631393,65658900,176.740005
2022-12-14,179.869995,182.520004,174.199997,176.740005,176.653336,49688800,169.520004
2022-12-15,171.460007,173.199997,167.0,169.520004,169.436859,47854200,165.710007
2022-12-16,168.639999,170.410004,164.100006,165.710007,165.628754,47823200,162.539993
2022-12-19,165.720001,166.089996,161.449997,162.539993,162.460297,35403900,160.850006
2022-12-20,160.639999,163.100006,158.520004,160.850006,160.771133,40326000,165.009995
2022-12-21,161.139999,166.270004,161.020004,165.009995,164.929077,32502500,153.389999
2022-12-22,160.940002,161.380005,148.820007,153.389999,153.314774,56504500,152.059998
2022-12-23,151.960007,153.389999,148.830002,152.059998,151.985428,34932600,141.210007
2022-12-27,150.740005,151.0,140.559998,141.210007,141.140762,46490200,140.360001
2022-12-28,139.270004,142.619995,138.839996,140.360001,140.291168,35106600,146.029999
2022-12-29,144.020004,146.830002,142.270004,146.029999,145.958389,35492300,146.139999
2022-12-30,143.339996,146.289993,142.330002,146.139999,146.068329,31049000,143.149994
2023-01-03,148.509995,149.960007,140.960007,143.149994,143.079788,40127700,147.490005
2023-01-04,145.669998,148.529999,142.410004,147.490005,147.417679,43132400,142.649994
2023-01-05,144.910004,145.639999,141.479996,142.649994,142.580032,38916800,148.589996
2023-01-06,144.740005,150.100006,140.339996,148.589996,148.51712,40504400,156.279999
2023-01-09,152.839996,160.559998,151.410004,156.279999,156.203369,50423100,159.089996
2023-01-10,155.070007,159.619995,154.720001,159.089996,159.011978,38410100,160.009995
2023-01-11,158.399994,160.279999,155.630005,160.009995,159.931519,35328500,165.110001
2023-01-12,161.0,166.369995,154.919998,165.110001,165.029053,55140900,168.990005
2023-01-13,162.779999,169.220001,161.649994,168.990005,168.90712,44728700,177.020004
2023-01-17,168.990005,177.279999,168.990005,177.020004,176.933197,51110200,173.770004
2023-01-18,176.669998,178.729996,172.820007,173.770004,173.684784,43962400,167.649994
2023-01-19,170.360001,171.970001,167.309998,167.649994,167.567764,45293200,178.389999
2023-01-20,170.110001,178.559998,168.25,178.389999,178.302521,56496700,191.929993
2023-01-23,180.639999,192.449997,178.179993,191.929993,191.835861,65516300,192.649994
2023-01-24,188.270004,194.949997,188.199997,192.649994,192.555511,49620400,193.229996
2023-01-25,189.130005,193.699997,185.800003,193.229996,193.135239,44953700,198.020004
2023-01-26,197.009995,201.660004,192.779999,198.020004,197.922897,48953500,203.649994
2023-01-27,194.619995,206.279999,194.050003,203.649994,203.550125,54214200,191.619995
2023-01-30,199.5,201.399994,191.5,191.619995,191.526016,48861100,195.369995
2023-01-31,191.699997,196.869995,189.5,195.369995,195.2742,49801700,209.429993
2023-02-01,196.910004,211.919998,196.110001,209.429993,209.327286,66047700,217.089996
2023-02-02,210.0,219.490005,207.0,217.089996,216.983521,56427600,211.0
2023-02-03,210.0,217.449997,207.889999,211.0,210.89653,42936600,210.889999
2023-02-06,208.059998,215.699997,207.860001,210.889999,210.786575,45219700,221.729996
2023-02-07,213.820007,222.589996,211.5,221.729996,221.621262,66415000,222.050003
2023-02-08,223.869995,228.779999,220.080002,222.050003,221.941132,55965100,223.369995
2023-02-09,226.059998,230.199997,221.199997,223.369995,223.260468,52387600,212.649994
2023-02-10,216.899994,220.779999,208.110001,212.649994,212.5457,55073700,217.880005
2023-02-13,215.380005,220.479996,209.619995,217.880005,217.773148,47491900,229.710007
2023-02-14,215.779999,230.490005,213.660004,229.710007,229.597366,67547400,227.639999
2023-02-15,225.490005,228.550003,221.059998,227.639999,227.528381,42057500,220.020004
2023-02-16,221.330002,225.5,219.270004,220.020004,219.912109,41202600,213.880005
2023-02-17,216.309998,217.399994,209.75,213.880005,213.775131,46588800,206.550003
2023-02-21,210.0,214.940002,206.179993,206.550003,206.4487,41001500,207.539993
2023-02-22,207.070007,211.039993,204.210007,207.539993,207.438202,51318400,236.639999
2023-02-23,234.399994,238.880005,230.25,236.639999,236.523956,111799500,232.860001
2023-02-24,232.25,234.740005,229.470001,232.860001,232.745804,58971600,235.009995
2023-02-27,236.699997,238.800003,234.539993,235.009995,234.89476,45299400,232.160004
2023-02-28,233.720001,238.25,232.059998,232.160004,232.046158,45596300,226.979996
2023-03-01,231.919998,232.559998,225.080002,226.979996,226.868683,46002600,233.139999
2023-03-02,224.880005,233.800003,224.320007,233.139999,233.025665,38941500,238.899994
2023-03-03,233.199997,239.0,231.300003,238.899994,238.782837,41239300,235.539993
2023-03-06,238.910004,242.479996,234.869995,235.539993,235.424484,43742900,232.880005
2023-03-07,236.0,241.25,232.410004,232.880005,232.805328,51515400,241.809998
2023-03-08,234.869995,242.0,234.240005,241.809998,241.732468,51357300,234.360001
2023-03-09,241.75,244.539993,233.830002,234.360001,234.284866,50125700,229.649994
2023-03-10,234.089996,236.270004,227.259995,229.649994,229.576355,47486600,229.660004
2023-03-13,227.520004,232.979996,222.970001,229.660004,229.586365,42189000,240.630005
2023-03-14,234.960007,242.190002,234.600006,240.630005,240.552841,47491000,242.279999
2023-03-15,237.610001,242.860001,233.600006,242.279999,242.202301,52448600,255.410004
2023-03-16,240.270004,255.880005,238.940002,255.410004,255.328094,58325300,257.25
2023-03-17,259.820007,263.98999,256.679993,257.25,257.167542,84854700,259.0
2023-03-20,256.149994,260.23999,251.300003,259.0,258.916962,43274700,261.98999
2023-03-21,261.799988,263.920013,253.809998,261.98999,261.905975,54740800,264.679993
2023-03-22,264.25,275.890015,262.369995,264.679993,264.595123,79729500,271.910004
2023-03-23,271.149994,274.98999,266.899994,271.910004,271.822815,56488900,267.790009
2023-03-24,270.309998,271.670013,263.549988,267.790009,267.704132,45492000,265.309998
2023-03-27,268.369995,270.0,263.649994,265.309998,265.224945,36102600,264.100006
2023-03-28,264.470001,265.130005,258.5,264.100006,264.01532,35610400,269.839996
2023-03-29,268.25,270.779999,265.970001,269.839996,269.753479,39369400,273.829987
2023-03-30,272.290009,274.98999,271.019989,273.829987,273.742188,36451600,277.769989
2023-03-31,271.399994,278.339996,271.049988,277.769989,277.680908,43393300,279.649994
2023-04-03,275.089996,280.0,273.359985,279.649994,279.560303,39871600,274.529999
2023-04-04,279.660004,280.0,273.070007,274.529999,274.441956,36859200,268.809998
2023-04-05,268.290009,269.980011,263.950012,268.809998,268.723846,51501500,270.369995
2023-04-06,265.839996,270.799988,264.269989,270.369995,270.283295,39765400,275.790009
2023-04-10,268.230011,276.209991,266.690002,275.790009,275.701569,39527900,271.690002
2023-04-11,277.23999,277.899994,271.26001,271.690002,271.602875,31437800,264.950012
2023-04-12,273.700012,274.679993,264.480011,264.950012,264.865082,44625900,264.630005
2023-04-13,267.339996,268.869995,263.290009,264.630005,264.545166,35361500,267.579987
2023-04-14,265.040009,268.829987,262.200012,267.579987,267.494202,39566000,270.019989
2023-04-17,265.649994,270.059998,264.329987,270.019989,269.933411,32147100,276.670013
2023-04-18,275.329987,281.100006,273.570007,276.670013,276.581299,60481200,279.309998
2023-04-19,273.609985,280.0,272.320007,279.309998,279.220428,35866000,271.040009
2023-04-20,276.709991,280.299988,270.0,271.040009,270.953094,42771300,271.190002
2023-04-21,269.519989,271.829987,267.220001,271.190002,271.103058,34510300,270.420013
2023-04-24,270.130005,273.660004,266.709991,270.420013,270.333282,33928200,262.410004
2023-04-25,270.779999,272.470001,262.25,262.410004,262.325867,37852700,269.559998
2023-04-26,270.019989,273.299988,267.049988,269.559998,269.473572,40633700,272.26001
2023-04-27,273.630005,274.950012,266.25,272.26001,272.172729,37716100,277.48999
2023-04-28,272.25,277.579987,270.709991,277.48999,277.401031,29168700,289.100006
2023-05-01,278.399994,290.579987,277.799988,289.100006,289.007324,57032900,282.100006
2023-05-02,286.799988,288.359985,280.829987,282.100006,282.009583,40273000,278.019989
2023-05-03,278.399994,283.670013,274.720001,278.019989,277.930847,38338700,275.619995
2023-05-04,276.51001,278.589996,272.399994,275.619995,275.531616,32185000,286.799988
2023-05-05,278.26001,287.549988,277.309998,286.799988,286.708038,36101400,291.51001
2023-05-08,285.220001,292.200012,283.5,291.51001,291.416534,34497900,285.709991
2023-05-09,288.98999,289.730011,284.5,285.709991,285.618378,31486900,288.850006
2023-05-10,290.049988,291.130005,284.609985,288.850006,288.757385,36935000,285.779999
2023-05-11,288.959991,289.5,282.459991,285.779999,285.688385,32214900,283.399994
2023-05-12,285.290009,287.799988,280.459991,283.399994,283.309143,27402700,289.529999
2023-05-15,285.079987,289.690002,281.519989,289.529999,289.437164,29392600,292.130005
2023-05-16,288.410004,298.700012,288.320007,292.130005,292.036346,44940500,301.779999
2023-05-17,295.839996,301.98999,294.299988,301.779999,301.683258,43253500,316.779999
2023-05-18,304.100006,318.279999,303.200012,316.779999,316.678406,74872500,312.640015
2023-05-19,315.359985,315.799988,309.160004,312.640015,312.539764,47312400,311.76001
2023-05-22,309.01001,315.200012,306.799988,311.76001,311.660065,37200000,306.880005
2023-05-23,310.0,312.880005,306.309998,306.880005,306.781616,35625300,305.380005
2023-05-24,302.100006,306.070007,298.059998,305.380005,305.282104,72141900,379.799988
2023-05-25,385.230011,394.799988,366.350006,379.799988,379.678192,154391100,389.459991
2023-05-26,378.899994,391.700012,375.5,389.459991,389.335144,71439700,401.109985
2023-05-30,405.950012,419.380005,399.48999,401.109985,400.981384,92340100,378.339996
2023-05-31,394.880005,402.950012,378.220001,378.339996,378.218689,100258000,397.700012
2023-06-01,384.890015,400.5,383.399994,397.700012,397.57251,63587300,393.269989
2023-06-02,400.970001,405.0,390.579987,393.269989,393.143921,48165500,391.709991
2023-06-05,389.089996,395.649994,387.070007,391.709991,391.584412,39609400,386.540009
2023-06-06,388.299988,391.600006,381.480011,386.540009,386.416077,38872900,374.75
2023-06-07,389.149994,394.98999,373.559998,374.75,374.66861,51199800,385.100006
2023-06-08,377.23999,388.640015,375.049988,385.100006,385.016388,41777200,387.700012
2023-06-09,390.369995,397.109985,385.670013,387.700012,387.615814,42722000,394.820007
2023-06-12,392.0,395.299988,386.179993,394.820007,394.734253,38870100,410.220001
2023-06-13,401.859985,411.01001,397.399994,410.220001,410.13092,61320800,429.970001
2023-06-14,408.23999,430.0,405.519989,429.970001,429.876617,74046500,426.529999
2023-06-15,426.019989,432.890015,421.470001,426.529999,426.437347,56862200,426.920013
2023-06-16,434.5,437.209991,426.609985,426.920013,426.827301,65475500,438.079987
2023-06-20,429.980011,439.899994,426.73999,438.079987,437.984863,45115300,430.450012
2023-06-21,435.01001,436.149994,420.799988,430.450012,430.356506,55160300,430.25
2023-06-22,422.529999,434.26001,422.339996,430.25,430.156586,41773700,422.089996
2023-06-23,424.640015,428.089996,420.149994,422.089996,421.998322,35632300,406.320007
2023-06-26,424.609985,427.640015,401.0,406.320007,406.23175,59432200,418.76001
2023-06-27,407.98999,419.399994,404.480011,418.76001,418.669067,46217500,411.170013
2023-06-28,406.600006,418.450012,405.179993,411.170013,411.080688,58263900,408.220001
2023-06-29,415.579987,416.0,406.0,408.220001,408.131348,38051400,423.019989
